Dataset                      Metric                    metric valor     t      l
../datasets_2/china.arff     RMSE                     783.156         800  0.002
../datasets_2/china.arff     R2 Score                   0.972776      800  0.002
../datasets_2/china.arff     MAE                      418.336         800  0.003
../datasets_2/china.arff     Median Absolute Error    114.81          800  0.003
../datasets_2/china.arff     RMSE                     954.108         800  0.003
../datasets_2/china.arff     R2 Score                   0.959594      800  0.003
../datasets_2/china.arff     MAE                      501.082         800  0.004
../datasets_2/china.arff     Median Absolute Error    187.771         800  0.004
../datasets_2/china.arff     RMSE                    1100.04          800  0.004
../datasets_2/china.arff     R2 Score                   0.946289      800  0.004
../datasets_2/china.arff     MAE                      308.092         800  0.005
../datasets_2/china.arff     Median Absolute Error    102.383         800  0.005
../datasets_2/china.arff     RMSE                     667.69          800  0.005
../datasets_2/china.arff     R2 Score                   0.980212      800  0.005
../datasets_2/china.arff     MAE                      305.155         800  0.006
../datasets_2/china.arff     Median Absolute Error    134.262         800  0.006
../datasets_2/china.arff     RMSE                     613.109         800  0.006
../datasets_2/china.arff     R2 Score                   0.983315      800  0.006
../datasets_2/china.arff     MAE                      294.755         900  0.002
../datasets_2/china.arff     Median Absolute Error    136.675         900  0.002
../datasets_2/china.arff     RMSE                     580.43          900  0.002
../datasets_2/china.arff     R2 Score                   0.985046      900  0.002
../datasets_2/china.arff     MAE                      402.924         900  0.003
../datasets_2/china.arff     Median Absolute Error    131.867         900  0.003
../datasets_2/china.arff     RMSE                     871.457         900  0.003
../datasets_2/china.arff     R2 Score                   0.966291      900  0.003
../datasets_2/china.arff     MAE                      329.496         900  0.004
../datasets_2/china.arff     Median Absolute Error     81.4376        900  0.004
../datasets_2/china.arff     RMSE                     813.183         900  0.004
../datasets_2/china.arff     R2 Score                   0.970649      900  0.004
../datasets_2/china.arff     MAE                      389.392         900  0.005
../datasets_2/china.arff     Median Absolute Error    106.723         900  0.005
../datasets_2/china.arff     RMSE                     899.362         900  0.005
../datasets_2/china.arff     R2 Score                   0.964098      900  0.005
../datasets_2/china.arff     MAE                      340.885         900  0.006
../datasets_2/china.arff     Median Absolute Error     93.7204        900  0.006
../datasets_2/china.arff     RMSE                     748.301         900  0.006
../datasets_2/china.arff     R2 Score                   0.975146      900  0.006
../datasets_2/china.arff     MAE                      325.529        1000  0.002
../datasets_2/china.arff     Median Absolute Error    156            1000  0.002
../datasets_2/china.arff     RMSE                     605.184        1000  0.002
../datasets_2/china.arff     R2 Score                   0.983744     1000  0.002
../datasets_2/china.arff     MAE                      330.405        1000  0.003
../datasets_2/china.arff     Median Absolute Error     79.2193       1000  0.003
../datasets_2/china.arff     RMSE                     850.228        1000  0.003
../datasets_2/china.arff     R2 Score                   0.967914     1000  0.003
../datasets_2/china.arff     MAE                      398.163        1000  0.004
../datasets_2/china.arff     Median Absolute Error     93.7782       1000  0.004
../datasets_2/china.arff     RMSE                     867.778        1000  0.004
../datasets_2/china.arff     R2 Score                   0.966575     1000  0.004
../datasets_2/china.arff     MAE                      358.499        1000  0.005
../datasets_2/china.arff     Median Absolute Error    112.61         1000  0.005
../datasets_2/china.arff     RMSE                     812.882        1000  0.005
../datasets_2/china.arff     R2 Score                   0.97067      1000  0.005
../datasets_2/china.arff     MAE                      301.859        1000  0.006
../datasets_2/china.arff     Median Absolute Error    125.312        1000  0.006
../datasets_2/china.arff     RMSE                     598.773        1000  0.006
../datasets_2/china.arff     R2 Score                   0.984086     1000  0.006
../datasets_2/albrecht.arff  MAE                        7.95127       100  0.002
../datasets_2/albrecht.arff  Median Absolute Error      7.88452       100  0.002
../datasets_2/albrecht.arff  RMSE                       9.40046       100  0.002
../datasets_2/albrecht.arff  R2 Score                  -3.18841       100  0.002
../datasets_2/albrecht.arff  MAE                       10.7875        100  0.003
../datasets_2/albrecht.arff  Median Absolute Error      9.57033       100  0.003
../datasets_2/albrecht.arff  RMSE                      12.0838        100  0.003
../datasets_2/albrecht.arff  R2 Score                  -5.92084       100  0.003
../datasets_2/albrecht.arff  MAE                        8.68018       100  0.004
../datasets_2/albrecht.arff  Median Absolute Error      8.35815       100  0.004
../datasets_2/albrecht.arff  RMSE                      10.21          100  0.004
../datasets_2/albrecht.arff  R2 Score                  -3.94083       100  0.004
../datasets_2/albrecht.arff  MAE                        9.5253        100  0.005
../datasets_2/albrecht.arff  Median Absolute Error      7.66538       100  0.005
../datasets_2/albrecht.arff  RMSE                      11.1783        100  0.005
../datasets_2/albrecht.arff  R2 Score                  -4.92247       100  0.005
../datasets_2/albrecht.arff  MAE                        8.03838       100  0.006
../datasets_2/albrecht.arff  Median Absolute Error      7.71567       100  0.006
../datasets_2/albrecht.arff  RMSE                       9.44122       100  0.006
../datasets_2/albrecht.arff  R2 Score                  -3.22481       100  0.006
../datasets_2/albrecht.arff  MAE                        3.49287       200  0.002
../datasets_2/albrecht.arff  Median Absolute Error      0.472929      200  0.002
../datasets_2/albrecht.arff  RMSE                       5.53666       200  0.002
../datasets_2/albrecht.arff  R2 Score                  -0.452936      200  0.002
../datasets_2/albrecht.arff  MAE                       14.0308        200  0.003
../datasets_2/albrecht.arff  Median Absolute Error     13.1757        200  0.003
../datasets_2/albrecht.arff  RMSE                      15.4078        200  0.003
../datasets_2/albrecht.arff  R2 Score                 -10.252         200  0.003
../datasets_2/albrecht.arff  MAE                        5.0317        200  0.004
../datasets_2/albrecht.arff  Median Absolute Error      5.69159       200  0.004
../datasets_2/albrecht.arff  RMSE                       6.62386       200  0.004
../datasets_2/albrecht.arff  R2 Score                  -1.07956       200  0.004
../datasets_2/albrecht.arff  MAE                        3.72236       200  0.005
../datasets_2/albrecht.arff  Median Absolute Error      2.95259       200  0.005
../datasets_2/albrecht.arff  RMSE                       5.19623       200  0.005
../datasets_2/albrecht.arff  R2 Score                  -0.279755      200  0.005
../datasets_2/albrecht.arff  MAE                        8.79263       200  0.006
../datasets_2/albrecht.arff  Median Absolute Error      8.30014       200  0.006
../datasets_2/albrecht.arff  RMSE                      10.2425        200  0.006
../datasets_2/albrecht.arff  R2 Score                  -3.97234       200  0.006
../datasets_2/albrecht.arff  MAE                        5.72232       300  0.002
../datasets_2/albrecht.arff  Median Absolute Error      5.5869        300  0.002
../datasets_2/albrecht.arff  RMSE                       7.33612       300  0.002
../datasets_2/albrecht.arff  R2 Score                  -1.55084       300  0.002
../datasets_2/albrecht.arff  MAE                        5.22043       300  0.003
../datasets_2/albrecht.arff  Median Absolute Error      4.82871       300  0.003
../datasets_2/albrecht.arff  RMSE                       6.32279       300  0.003
../datasets_2/albrecht.arff  R2 Score                  -0.89482       300  0.003
../datasets_2/albrecht.arff  MAE                        8.20682       300  0.004
../datasets_2/albrecht.arff  Median Absolute Error      7.79468       300  0.004
../datasets_2/albrecht.arff  RMSE                       9.87436       300  0.004
../datasets_2/albrecht.arff  R2 Score                  -3.62134       300  0.004
../datasets_2/albrecht.arff  MAE                        8.57701       300  0.005
../datasets_2/albrecht.arff  Median Absolute Error      7.09019       300  0.005
../datasets_2/albrecht.arff  RMSE                      10.7914        300  0.005
../datasets_2/albrecht.arff  R2 Score                  -4.51957       300  0.005
../datasets_2/albrecht.arff  MAE                        4.66144       300  0.006
../datasets_2/albrecht.arff  Median Absolute Error      4.32298       300  0.006
../datasets_2/albrecht.arff  RMSE                       5.2925        300  0.006
../datasets_2/albrecht.arff  R2 Score                  -0.327616      300  0.006
../datasets_2/albrecht.arff  MAE                       12.1817        400  0.002
