size_D,duration_D,app,har,dba,nlan,t01,t02,t03,t04,t05,t07,t09,t10,t11,t12,t13,t14,t15,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_4,Generated_Var_7,Generated_Var_9,Generated_Var_10,Generated_Var_12,Generated_Var_13,Generated_Var_14,Generated_Var_17,Generated_Var_18,effort_D
0.17257318,0.06687984,0.02231381576861842,0.09944998,0.07858652,0.23925304,0.02632013,0.05831355,0.18035796,0.051490664,0.06923649,0.02815273568916414,0.07191825,0.04959756,0.09158449549506974,0.03467106653289334,0.056356788,0.06380799782847987,0.022061467,0.05562833,0.32658717,0.03897217,0.029390179,0.1311276778676607,0.05732748826725117,0.09103656,0.13329962,0.04052326,0.019056544,0.14779788,0.11561784,0.120649986
0.2618299,0.14847614,0.08953917604608239,0.096938804,0.057988584,0.29905915,0.051426202,0.091484904,0.27365372,0.04891795,0.055531412,0.10689284641357079,0.12001929,0.115861356,0.11846523710791423,0.033902641609735835,0.057035983,0.05320027819201669,0.050124288,0.046280235,0.3683234,0.0980047,0.09893847,0.20598061235883677,0.10421908357809163,0.15518722,0.16604856,0.09678264,0.08066192,0.21559127,0.16291317,0.19639373
0.4925273,0.35444546,0.33642562635743734,0.37508118,0.32915932,0.53970724,0.21832782,0.2978317,0.49320823,0.33618677,0.30144987,0.37027307221638434,0.38112715,0.39487162,0.4180618750837125,0.3211868378813162,0.30028492,0.2792664967559898,0.31262705,0.34024915,0.6037808,0.4060101,0.38939175,0.44729212683752767,0.42214515778548417,0.4195313,0.43190062,0.36920422,0.3742929,0.4769476,0.41110975,0.43813396
0.43905026,0.35834673,0.3200494879950512,0.1849402,0.18965876,0.3334782,0.3300134,0.303495,0.4777512,0.27729064,0.14710721,0.4140445248426715,0.2723046,0.29592735,0.17261520035691202,0.1924262807573719,0.25699288,0.26187016571221,0.26419035,0.17984137,0.35530087,0.23058733,0.24978957,0.28299151697949104,0.24933700506629947,0.25302967,0.24054885,0.22611354,0.22245325,0.3430856,0.22548738,0.405266
0.43209797,0.37378833,0.37469329253067074,0.38894635,0.40330553,0.5308324,0.24951941,0.38655818,0.43418324,0.41356903,0.36823955,0.3242236594534196,0.38841888,0.38424107,0.4148839948930397,0.37823796217620376,0.33715224,0.3132683187960991,0.3198652,0.40836516,0.5903677,0.39365578,0.39073923,0.46045770762746246,0.42762972723702725,0.4126645,0.4368143,0.4084792,0.39377213,0.45196474,0.4235596,0.42307383
0.21045108,0.110579684,0.05013055498694449,0.022073194,0.013920665,0.19586913,0.081175715,0.07826394,0.26035193,0.0,0.017236978,0.11661275699676542,0.08836031,0.064163774,0.0339467400368044,0.015575049442495055,0.070706606,0.07934272476056349,0.026995212,0.004016459,0.26973715,0.018569976,0.031289928,0.10928576655714599,0.015565229443477055,0.071608454,0.08018151,0.0153350085,0.014646009,0.13593659,0.06961805,0.18470447
0.41670686,0.32305935,0.26398054360194567,0.23948534,0.16326761,0.42058986,0.19175899,0.2044974,0.41565388,0.22344798,0.18178102,0.28433449706006986,0.25401598,0.26755735,0.2455668147340089,0.1728685027131497,0.1859327,0.14481938868916333,0.2295213,0.16039452,0.46377984,0.26167285,0.27323282,0.34744897084693827,0.2850173414982658,0.30285776,0.30824333,0.26383978,0.23969327,0.37574404,0.28638577,0.35279757
0.27519417,0.14814293,0.10722291927770806,0.14771663,0.07466245,0.3468075,0.068484396,0.08602047,0.28608873,0.07625151,0.10834435,0.09884541593072495,0.144629,0.14251241,0.17470824048249442,0.06395956360404363,0.071852535,0.05908033654482019,0.07438558,0.08679029,0.4112268,0.13624981,0.12555394,0.24080765444845925,0.15505239449476055,0.18841675,0.21312729,0.14523695,0.10968855,0.2438341,0.20142072,0.21820314
0.24173246,0.17324248,0.11361450263854973,0.10088687,0.09172672,0.27658907,0.1076546,0.12937152,0.2788803,0.08933419,0.07014194,0.1374633282477997,0.13799894,0.13872385,0.11523108691386522,0.05481203851879614,0.10577354,0.09220088053205283,0.07505658,0.08246276,0.3393952,0.11174756,0.10083551,0.1911609114696547,0.10427554357244564,0.14788972,0.15783986,0.106211945,0.08596408,0.20382747,0.15603408,0.22717261
0.28352773,0.20209204,0.14509955549004444,0.069546685,0.106993854,0.26249677,0.14268586,0.17506015,0.32269582,0.112597585,0.028137326,0.1962930517775831,0.16330004,0.15511847,0.09680410580824636,0.05629214037078596,0.13265693,0.13408250804495048,0.092852026,0.06239015,0.3158677,0.097542286,0.11346453,0.19318376159102568,0.11358302864169713,0.14648198,0.15472786,0.10497497,0.09047109,0.21210997,0.131699,0.2704466
0.56603664,0.47706622,0.3960887403911259,0.38628155,0.29836,0.60433,0.30608708,0.3471269,0.5757526,0.3134001,0.35509923,0.4257505255450315,0.43632635,0.4171379,0.4339328060359684,0.31470156852984316,0.34932882,0.287529317251759,0.36530438,0.3229446,0.63336754,0.41977453,0.4392604,0.5230645813838749,0.4354788864521113,0.48148584,0.4631667,0.41780847,0.4145037,0.54139984,0.46665794,0.48477936
0.4620694,0.35680577,0.27468697253130275,0.30067772,0.16003639,0.51219326,0.19761884,0.20197397,0.4746396,0.19606227,0.26565048,0.3097368685842121,0.31041136,0.3107007,0.34668222080093325,0.202390559760944,0.19229448,0.1423611085416665,0.2647498,0.1974499,0.5571822,0.325427,0.32834983,0.41725876503552595,0.34471049552895044,0.36952576,0.3778044,0.3114977,0.3012663,0.4410529,0.35972735,0.39124787
0.51550096,0.41460365,0.34212336578766345,0.3337158,0.21174198,0.5396358,0.25351125,0.2610457,0.51837313,0.25495344,0.29710034,0.36317857179071433,0.35779127,0.35833338,0.3636551218193073,0.23844105615589437,0.26334822,0.19763924185835452,0.31230238,0.24948087,0.57904637,0.364798,0.37784407,0.45943656756619405,0.3835999616400038,0.4198186,0.41148865,0.36106974,0.34901583,0.48639154,0.40106857,0.43982804
0.3061244,0.24447197,0.22659819734018025,0.14156388,0.24307764,0.29738694,0.18031561,0.2803778,0.35674927,0.25090444,0.109769136,0.24063438443806306,0.23509005,0.2253108,0.169184650151079,0.17618550238144975,0.21999359,0.22041757322505443,0.1516147,0.19359931,0.36916175,0.18065953,0.18229273,0.25082923504975413,0.1922374607762539,0.21661018,0.22625986,0.17684244,0.18478344,0.26291752,0.20468652,0.3329655
0.16591519,0.056027647,0.01719440328055967,0.09664117,0.057588696,0.24872017,0.016011357,0.016264796,0.18066403,0.0539096,0.06538707,0.018762888125773286,0.05761081,0.04963036,0.09239781554386893,0.02396350860364914,0.042476296,0.038431082305864936,0.015069425,0.051357925,0.33601335,0.050576404,0.032361694,0.13831869829912188,0.06341993365800662,0.092785,0.13745618,0.045753464,0.021513343,0.14633852,0.12024087,0.114054844
0.23708391,0.12721907,0.08760301123969888,0.15045865,0.09600836,0.31646097,0.04707113,0.06993526,0.24470034,0.07888627,0.115312904,0.08911921534715293,0.1131551,0.12838623,0.17028424021705443,0.08605172139482786,0.07740244,0.06896922413815344,0.080928385,0.10975388,0.39552778,0.13284603,0.10316629,0.20692722241563336,0.15105721489427848,0.16469371,0.20933303,0.11726065,0.09662539,0.21755892,0.18896455,0.19784836
0.14943221,0.054514904,0.02610866438913356,0.12106605,0.11553699,0.2258873,0.064522564,0.043334782,0.14119074,0.092500985,0.080824375,0.02522893351373601,0.04522574,0.036109835,0.12170167730210064,0.08666547133345287,0.13033473,0.12239224734353485,0.05891502,0.1254926,0.30813742,0.043472216,0.034300275,0.1109561966573718,0.06211527378847262,0.07256657,0.1312261,0.045240387,0.020335004,0.11828767,0.13147712,0.09196135
0.3152988,0.23191544,0.2091911990808801,0.17870446,0.19445992,0.35697007,0.123073936,0.20814121,0.33434618,0.18725091,0.13302448,0.19542744172564652,0.21769378,0.21554852,0.1873606712416403,0.15543426445657355,0.17611343,0.16104990966299457,0.13900009,0.1871796,0.42878562,0.20181406,0.1922448,0.2827779869666792,0.20737101926289805,0.23860964,0.24791917,0.20770071,0.19950832,0.29574633,0.24660715,0.29135305
0.29110396,0.15944709,0.11489111851088814,0.16003172,0.042422473,0.3745923,0.06781161,0.059845924,0.31041214,0.08490884,0.12639397,0.12459265747555945,0.14998186,0.15799147,0.20072764204365853,0.07921704207829579,0.04824263,0.032016131920967916,0.092354655,0.070334494,0.4377913,0.15912214,0.16048485,0.2652934959176098,0.18720343127965686,0.21109937,0.2443822,0.15484588,0.13100241,0.27519664,0.21221635,0.2294574
0.35361838,0.22653574,0.1607251439274856,0.18171988,0.074495435,0.416208,0.09356928,0.10953885,0.365498,0.09606457,0.1633999,0.1858992211539533,0.20915827,0.20312732,0.23497036409822183,0.1101754489824551,0.09706819,0.06669933000195981,0.13060576,0.09811881,0.47348627,0.20352611,0.2051622,0.30996949859816997,0.22225450777454922,0.26001528,0.27583095,0.19570221,0.17725329,0.32421592,0.25568303,0.27699125
0.23873582,0.14405306,0.08468697153130283,0.034209713,0.041594684,0.20804381,0.108882755,0.11487591,0.28221658,0.049437046,0.015132338,0.15742292944537575,0.11203796,0.097141504,0.05102230906133855,0.0398371460162854,0.09592408,0.11813879708832782,0.06095603,0.030946612,0.27154794,0.04533784,0.05603651,0.12975097778505867,0.05137960086203991,0.086768985,0.10078466,0.040314466,0.04283148,0.16060811,0.07893513,0.21841389
0.5230782,0.41019392,0.3622263337773666,0.3735686,0.24584454,0.5727186,0.28525126,0.31175327,0.5353488,0.30838072,0.35037872,0.393467683608061,0.38733706,0.39227793,0.4217878853072731,0.29278910072108993,0.289414,0.22906495374389724,0.34849623,0.29498896,0.613142,0.3997724,0.41480938,0.496564899793894,0.4331888166811183,0.45180506,0.46040368,0.39428765,0.3912086,0.5017861,0.43900365,0.46613926
0.3949859,0.31060153,0.27395645260435475,0.3068241,0.2164551,0.48747122,0.1874575,0.21317989,0.40255848,0.23861694,0.27762654,0.2468273048096383,0.2962391,0.30224016,0.34330632059837923,0.21853822814617715,0.21885598,0.1638752898325174,0.23837498,0.26197675,0.5366306,0.3270549,0.30120772,0.3956209037372542,0.33501103649889635,0.3497702,0.36221746,0.31855267,0.28520936,0.38209444,0.3580127,0.36804122
0.34168136,0.2678924,0.2215685478431452,0.13662688,0.12897986,0.3170908,0.2056278,0.19563717,0.38876325,0.1818735,0.09141892,0.2562892553773553,0.19649637,0.21118301,0.14283992857039574,0.11699225330077466,0.15310168,0.14627159877629595,0.16283447,0.10302338,0.36806735,0.15780017,0.19117811,0.2629158957749537,0.19164761083523893,0.20852503,0.21447691,0.1670552,0.15826975,0.2849664,0.19610563,0.30940592
0.36235407,0.24565798,0.17751306224869376,0.18278457,0.07361102,0.3992836,0.123711616,0.11846048,0.3730234,0.10162938,0.1458089,0.19804891188293472,0.19339871,0.20442331,0.214047282842837,0.10516221948377805,0.107488275,0.07704133462248008,0.14549431,0.10286704,0.45309806,0.19758436,0.20264405,0.30234356814061414,0.2198862680113732,0.25409344,0.2575473,0.19842573,0.17614539,0.32156056,0.25148055,0.28889132
0.2795624,0.18013506,0.12682533731746626,0.042005166,0.042209744,0.22634494,0.14945543,0.14795864,0.33579248,0.07640493,0.015152663,0.20028159201689552,0.14323467,0.13260451,0.04896994293819658,0.04769211523078847,0.10756597,0.12515408750924525,0.07815358,0.033067822,0.28869975,0.066280246,0.086165346,0.15792283947537036,0.07539210246078974,0.109833226,0.12270558,0.06679736,0.06753677,0.19086054,0.09436451,0.24913569
0.18979666,0.07321648,0.028446150155384983,0.09325223,0.06297809,0.25123024,0.014965713,0.06171292,0.20147344,0.047755897,0.056787282,0.029488728769323725,0.0800595,0.062190115,0.08670488520229311,0.016655145334485463,0.03193432,0.04086858245211495,0.012257606,0.03689152,0.33836454,0.047182932,0.040439226,0.14824554889473296,0.06376684362331564,0.103422225,0.13923258,0.051062778,0.027101055,0.16238396,0.11551826,0.13327034
0.29850566,0.21257016,0.15814191418580856,0.017844737,0.05459559,0.17049564,0.252801,0.21944124,0.3742212,0.09919238,0.026986897,0.3117294487037669,0.17969733,0.15401974,0.017978088078685287,0.09851970014802998,0.19084805,0.2225132733507964,0.12885693,0.0485726,0.22014858,0.045389727,0.078047596,0.10967624058057443,0.06848796315120367,0.07125959,0.07373476,0.047868863,0.05082102,0.1716583,0.04847476,0.29288214
0.3230194,0.27847937,0.22919200708079926,0.20657988,0.27137178,0.39375982,0.15032363,0.25830603,0.33798647,0.22655517,0.15232155,0.21326720279603217,0.25854573,0.25067222,0.23911634434698065,0.16523475347652464,0.21139461,0.1893637913618275,0.17622906,0.22540483,0.45489937,0.23810208,0.22758505,0.3099844185990651,0.24451043554895643,0.2700796,0.28241012,0.24824072,0.22447278,0.30547184,0.28524452,0.3297783
0.44809633,0.35028917,0.2924354407564559,0.21321638,0.13096768,0.3738694,0.28220075,0.24364758,0.47169888,0.22773433,0.16878143,0.3758334725500084,0.24675426,0.2908931,0.20085546205132773,0.17621065237893477,0.19559312,0.1898197113891827,0.25743714,0.14622721,0.39314762,0.23846662,0.2600799,0.31690091901405515,0.26871803312819664,0.27390847,0.26949865,0.2362061,0.22089638,0.37212527,0.2538533,0.39363962
0.30512625,0.19005671,0.12841278715872126,0.13853206,0.048499227,0.35863242,0.072917014,0.06683189,0.32624745,0.071519434,0.08926755,0.14649369878962193,0.15146285,0.15568289,0.16926404015584243,0.06186290981370901,0.055239826,0.04398811263928676,0.092179954,0.0557037,0.41888344,0.15217462,0.15405095,0.25656403539384215,0.1708482529151747,0.20430157,0.22450626,0.14334215,0.13048814,0.27833092,0.19698486,0.23951402
0.14530575,0.070666015,0.037642609235739075,0.07190527,0.13366508,0.17139919,0.09070322,0.11468947,0.16809787,0.07683712,0.04329601,0.06438471786308307,0.07337327,0.032684222,0.07008256420495386,0.09611477438852255,0.18359405,0.17296577037794622,0.047108233,0.11775318,0.26452085,0.018658832,0.027571462,0.07517706451062388,0.01591485540851446,0.053633843,0.07601303,0.028874323,0.010402858,0.097821,0.100009546,0.14081277
0.17236885,0.08330579,0.04720891527910847,0.08497451,0.10771161,0.21832281,0.05351582,0.070738494,0.18648271,0.072695136,0.05195272,0.043376567602594056,0.06395404,0.058664694,0.08030222481813348,0.060752057924794205,0.11183655,0.11056692063401524,0.03874594,0.08795038,0.30393443,0.03893818,0.046977095,0.12497192749831565,0.051483938851606105,0.08228107,0.12048592,0.049885377,0.03240764,0.1363814,0.11628735,0.13365117
0.29906243,0.2169103,0.12826070717392926,0.123959586,0.04488361,0.352045,0.073152214,0.0884459,0.33019063,0.06613386,0.090458125,0.17231103033866182,0.15463397,0.16065198,0.16047888962873338,0.050955319904468006,0.06006947,0.05232146713928803,0.08459872,0.05474341,0.4164203,0.15213698,0.15420994,0.2579461754767705,0.16718554328144566,0.20812939,0.2135612,0.1313916,0.13556503,0.27209353,0.20002273,0.25625885
0.35570997,0.31133416,0.2835292516470748,0.017479748,0.18248397,0.10170626,0.52207756,0.47741842,0.5031326,0.23680472,0.13295609,0.5725898343553901,0.33676982,0.2632629,0.0216786283007177,0.2905927909407209,0.43062127,0.5027783301666998,0.2625793,0.17793366,0.129452,0.075155765,0.120005794,0.07092614925556895,0.09448894055110595,0.06315558,0.04813781,0.0853032,0.080630004,0.16828959,0.021187693,0.43500543
0.3483351,0.2552184,0.19381943061805693,0.071535304,0.058651924,0.2598547,0.2422871,0.21517044,0.4124186,0.12177873,0.063192725,0.3250891195053472,0.19468337,0.20848882,0.09067963544077813,0.09755291524470847,0.15006357,0.16753466005207962,0.1476607,0.054228365,0.28926986,0.11923656,0.13857615,0.19819656189179372,0.1408148459185154,0.15856402,0.15272905,0.11089061,0.10540323,0.24624036,0.120886266,0.32369995
0.4683419,0.3955483,0.38043489195651076,0.2430066,0.28951216,0.3235318,0.42041618,0.4478104,0.5092909,0.4115283,0.22080275,0.5136756608205397,0.34378192,0.37905893,0.21680617300837038,0.32658290734170925,0.34656447,0.3899944633996678,0.33150038,0.25678018,0.36391586,0.27744225,0.29777166,0.30656643839398634,0.3270679372932062,0.27820873,0.2852473,0.26558572,0.26794302,0.3687883,0.2530662,0.45886463
0.149308,0.07868375,0.04829372017062798,0.06540857,0.0943656,0.16874853,0.11499345,0.09738046,0.17242362,0.07709932,0.049027413,0.07970852478251149,0.042582884,0.031224668,0.07142012428520746,0.10303397969660202,0.18268853,0.17740060064403604,0.059722245,0.11634466,0.24459964,0.005941123,0.021514945,0.07057954423477265,0.01810334418966558,0.042546954,0.07617284,0.018968761,0.007325083,0.08360185,0.09774308,0.14252697
0.14900425,0.03966525,0.023296577670342232,0.13007747,0.13310534,0.2393122,0.046135962,0.03097418,0.15376003,0.08985418,0.093818665,0.040016072400964345,0.05118105,0.046666816,0.12993632779617967,0.09930869006913098,0.12436074,0.11713117702787063,0.059354514,0.13144407,0.32668927,0.05773714,0.040066503,0.11595287095717226,0.08255919174408081,0.08139287,0.15178245,0.053523704,0.034336105,0.13468605,0.1393626,0.098396495
0.15860255,0.04116795,0.010641290935870906,0.106338724,0.0765062,0.23157547,0.051872104,0.007508725,0.15606435,0.061576545,0.07798594,0.0218383983103039,0.036276415,0.032508016,0.1138453368307202,0.06237002576299742,0.099660784,0.09030771541846293,0.039070785,0.09048727,0.30879143,0.03492637,0.029162534,0.1107398866443932,0.05306939269306073,0.07054207,0.13155569,0.04400237,0.014603987,0.124691196,0.12064695,0.09364107
0.30191585,0.22856176,0.21192221880777812,0.2207027,0.24159014,0.38083914,0.116951466,0.2297287,0.3095928,0.22642529,0.1809034,0.1585254295115258,0.24524996,0.21775064,0.23252320395139223,0.1817110918288908,0.18320125,0.17397631043857864,0.14774075,0.22814098,0.46425927,0.21567354,0.2031123,0.3073610884416653,0.24177371582262838,0.25738862,0.27714926,0.225524,0.21558262,0.29458404,0.26643226,0.29854083
0.40310252,0.29011446,0.2195577780442222,0.19699372,0.07557511,0.41034353,0.1638484,0.15694928,0.4056079,0.14859337,0.14506277,0.26398666583919994,0.22918707,0.23752928,0.226716933603016,0.11234499876550011,0.14179689,0.09757632585457955,0.18537009,0.11745575,0.45831242,0.23297572,0.24158451,0.3287801897268114,0.2534847046515295,0.28849825,0.28507048,0.2283213,0.21089901,0.3559022,0.26317722,0.33503973
0.2140568,0.090067,0.04523549547645045,0.10054065,0.049989045,0.28095973,0.02299422,0.06395233,0.22407892,0.0468688,0.068467796,0.041301282478076955,0.09368259,0.08388923,0.10716809643008578,0.017028836297116372,0.016775995,0.028299988697999323,0.01704818,0.031236231,0.35902593,0.06626657,0.061141066,0.17839825070389506,0.08319821168017882,0.12787043,0.15868072,0.07470445,0.042218104,0.18633333,0.13213539,0.14924341
0.3524586,0.23936078,0.20635904936409505,0.16886638,0.12900221,0.36123875,0.14178741,0.17026657,0.38238597,0.1551531,0.12964177,0.21685579301134758,0.20472327,0.22034141,0.19693103181586194,0.12268819173118081,0.14832515,0.11984593719075624,0.14163938,0.13508639,0.42819422,0.19400144,0.20911685,0.2956531777391907,0.21591382840861714,0.25130582,0.24849063,0.1944199,0.18706988,0.29964006,0.23271713,0.32295114
