Dataset                      Metric                   metric valor    d    t
../datasets_2/cocomo81.arff  RMSE                    432.324          6  300
../datasets_2/cocomo81.arff  R2 Score                  0.395178       6  300
../datasets_2/cocomo81.arff  MAE                     237.429          7   50
../datasets_2/cocomo81.arff  Median Absolute Error   100.496          7   50
../datasets_2/cocomo81.arff  RMSE                    389.512          7   50
../datasets_2/cocomo81.arff  R2 Score                  0.509036       7   50
../datasets_2/cocomo81.arff  MAE                     250.965          7  100
../datasets_2/cocomo81.arff  Median Absolute Error   107.064          7  100
../datasets_2/cocomo81.arff  RMSE                    454.125          7  100
../datasets_2/cocomo81.arff  R2 Score                  0.332643       7  100
../datasets_2/cocomo81.arff  MAE                     243.664          7  150
../datasets_2/cocomo81.arff  Median Absolute Error    99.9141         7  150
../datasets_2/cocomo81.arff  RMSE                    430.487          7  150
../datasets_2/cocomo81.arff  R2 Score                  0.400308       7  150
../datasets_2/cocomo81.arff  MAE                     260.484          7  200
../datasets_2/cocomo81.arff  Median Absolute Error    99.5558         7  200
../datasets_2/cocomo81.arff  RMSE                    461.294          7  200
../datasets_2/cocomo81.arff  R2 Score                  0.311406       7  200
../datasets_2/cocomo81.arff  MAE                     253.755          7  250
../datasets_2/cocomo81.arff  Median Absolute Error    87.6474         7  250
../datasets_2/cocomo81.arff  RMSE                    438.592          7  250
../datasets_2/cocomo81.arff  R2 Score                  0.377514       7  250
../datasets_2/cocomo81.arff  MAE                     253.737          7  300
../datasets_2/cocomo81.arff  Median Absolute Error    88.8629         7  300
../datasets_2/cocomo81.arff  RMSE                    444.416          7  300
../datasets_2/cocomo81.arff  R2 Score                  0.360873       7  300
../datasets_2/cocomo81.arff  MAE                     237.877          8   50
../datasets_2/cocomo81.arff  Median Absolute Error    97.2528         8   50
../datasets_2/cocomo81.arff  RMSE                    407.713          8   50
../datasets_2/cocomo81.arff  R2 Score                  0.462079       8   50
../datasets_2/cocomo81.arff  MAE                     261.536          8  100
../datasets_2/cocomo81.arff  Median Absolute Error    87.398          8  100
../datasets_2/cocomo81.arff  RMSE                    485.761          8  100
../datasets_2/cocomo81.arff  R2 Score                  0.236421       8  100
../datasets_2/cocomo81.arff  MAE                     247.267          8  150
../datasets_2/cocomo81.arff  Median Absolute Error    96.7691         8  150
../datasets_2/cocomo81.arff  RMSE                    431.28           8  150
../datasets_2/cocomo81.arff  R2 Score                  0.398098       8  150
../datasets_2/cocomo81.arff  MAE                     261.638          8  200
../datasets_2/cocomo81.arff  Median Absolute Error   101.656          8  200
../datasets_2/cocomo81.arff  RMSE                    454.515          8  200
../datasets_2/cocomo81.arff  R2 Score                  0.331494       8  200
../datasets_2/cocomo81.arff  MAE                     247.601          8  250
../datasets_2/cocomo81.arff  Median Absolute Error    98.0681         8  250
../datasets_2/cocomo81.arff  RMSE                    410.333          8  250
../datasets_2/cocomo81.arff  R2 Score                  0.455146       8  250
../datasets_2/cocomo81.arff  MAE                     257.334          8  300
../datasets_2/cocomo81.arff  Median Absolute Error   101.988          8  300
../datasets_2/cocomo81.arff  RMSE                    440.484          8  300
../datasets_2/cocomo81.arff  R2 Score                  0.372131       8  300
../datasets_2/cocomo81.arff  MAE                     256.924          9   50
../datasets_2/cocomo81.arff  Median Absolute Error   114.642          9   50
../datasets_2/cocomo81.arff  RMSE                    393.034          9   50
../datasets_2/cocomo81.arff  R2 Score                  0.500118       9   50
../datasets_2/cocomo81.arff  MAE                     258.536          9  100
../datasets_2/cocomo81.arff  Median Absolute Error    88.6492         9  100
../datasets_2/cocomo81.arff  RMSE                    478.766          9  100
../datasets_2/cocomo81.arff  R2 Score                  0.258254       9  100
../datasets_2/cocomo81.arff  MAE                     248.465          9  150
../datasets_2/cocomo81.arff  Median Absolute Error   107.264          9  150
../datasets_2/cocomo81.arff  RMSE                    412.425          9  150
../datasets_2/cocomo81.arff  R2 Score                  0.449576       9  150
../datasets_2/cocomo81.arff  MAE                     252.735          9  200
../datasets_2/cocomo81.arff  Median Absolute Error    95.9685         9  200
../datasets_2/cocomo81.arff  RMSE                    443.164          9  200
../datasets_2/cocomo81.arff  R2 Score                  0.364468       9  200
../datasets_2/cocomo81.arff  MAE                     255.953          9  250
../datasets_2/cocomo81.arff  Median Absolute Error    98.1605         9  250
../datasets_2/cocomo81.arff  RMSE                    432.995          9  250
../datasets_2/cocomo81.arff  R2 Score                  0.393299       9  250
../datasets_2/cocomo81.arff  MAE                     250.744          9  300
../datasets_2/cocomo81.arff  Median Absolute Error   108.362          9  300
../datasets_2/cocomo81.arff  RMSE                    407.309          9  300
../datasets_2/cocomo81.arff  R2 Score                  0.463147       9  300
../datasets_2/cocomo81.arff  MAE                     248.647         10   50
../datasets_2/cocomo81.arff  Median Absolute Error   101.286         10   50
../datasets_2/cocomo81.arff  RMSE                    450.132         10   50
../datasets_2/cocomo81.arff  R2 Score                  0.344326      10   50
../datasets_2/cocomo81.arff  MAE                     248.499         10  100
../datasets_2/cocomo81.arff  Median Absolute Error   115.482         10  100
../datasets_2/cocomo81.arff  RMSE                    394.512         10  100
../datasets_2/cocomo81.arff  R2 Score                  0.49635       10  100
../datasets_2/cocomo81.arff  MAE                     251.254         10  150
../datasets_2/cocomo81.arff  Median Absolute Error   103.678         10  150
../datasets_2/cocomo81.arff  RMSE                    453.883         10  150
../datasets_2/cocomo81.arff  R2 Score                  0.333352      10  150
../datasets_2/cocomo81.arff  MAE                     259.623         10  200
../datasets_2/cocomo81.arff  Median Absolute Error   113.839         10  200
../datasets_2/cocomo81.arff  RMSE                    426.405         10  200
../datasets_2/cocomo81.arff  R2 Score                  0.411628      10  200
../datasets_2/cocomo81.arff  MAE                     256.371         10  250
../datasets_2/cocomo81.arff  Median Absolute Error    91.0594        10  250
../datasets_2/cocomo81.arff  RMSE                    456.597         10  250
../datasets_2/cocomo81.arff  R2 Score                  0.325358      10  250
../datasets_2/cocomo81.arff  MAE                     251.561         10  300
../datasets_2/cocomo81.arff  Median Absolute Error    95.513         10  300
../datasets_2/cocomo81.arff  RMSE                    439.227         10  300
../datasets_2/cocomo81.arff  R2 Score                  0.375709      10  300
../datasets_2/china.arff     MAE                     427.858          5   50
../datasets_2/china.arff     Median Absolute Error   167.099          5   50
../datasets_2/china.arff     RMSE                   1575.41           5   50
../datasets_2/china.arff     R2 Score                  0.917428       5   50
../datasets_2/china.arff     MAE                     421.969          5  100
../datasets_2/china.arff     Median Absolute Error   169.114          5  100
../datasets_2/china.arff     RMSE                   1580.03           5  100
../datasets_2/china.arff     R2 Score                  0.916943       5  100
../datasets_2/china.arff     MAE                     416.099          5  150
../datasets_2/china.arff     Median Absolute Error   171.12           5  150
../datasets_2/china.arff     RMSE                   1515.86           5  150
../datasets_2/china.arff     R2 Score                  0.923553       5  150
../datasets_2/china.arff     MAE                     418.116          5  200
../datasets_2/china.arff     Median Absolute Error   165.466          5  200
../datasets_2/china.arff     RMSE                   1560.49           5  200
../datasets_2/china.arff     R2 Score                  0.918984       5  200
../datasets_2/china.arff     MAE                     414.477          5  250
../datasets_2/china.arff     Median Absolute Error   167.757          5  250
