Dataset                      Metric                     metric valor    d    t
../datasets_2/cocomo81.arff  RMSE                      954.202          6  100
../datasets_2/cocomo81.arff  R2 Score                   -0.767216       6  100
../datasets_2/cocomo81.arff  MAE                       703.464          6  150
../datasets_2/cocomo81.arff  Median Absolute Error     317.139          6  150
../datasets_2/cocomo81.arff  RMSE                     1225.59           6  150
../datasets_2/cocomo81.arff  R2 Score                   -1.9154         6  150
../datasets_2/cocomo81.arff  MAE                       618.337          6  200
../datasets_2/cocomo81.arff  Median Absolute Error     162.885          6  200
../datasets_2/cocomo81.arff  RMSE                     1191.4            6  200
../datasets_2/cocomo81.arff  R2 Score                   -1.75504        6  200
../datasets_2/cocomo81.arff  MAE                       613.601          6  250
../datasets_2/cocomo81.arff  Median Absolute Error     244.996          6  250
../datasets_2/cocomo81.arff  RMSE                     1116.23           6  250
../datasets_2/cocomo81.arff  R2 Score                   -1.41836        6  250
../datasets_2/cocomo81.arff  MAE                       644.497          6  300
../datasets_2/cocomo81.arff  Median Absolute Error     311.403          6  300
../datasets_2/cocomo81.arff  RMSE                     1073.63           6  300
../datasets_2/cocomo81.arff  R2 Score                   -1.23725        6  300
../datasets_2/cocomo81.arff  MAE                       613.73           7   50
../datasets_2/cocomo81.arff  Median Absolute Error     246.191          7   50
../datasets_2/cocomo81.arff  RMSE                     1021.63           7   50
../datasets_2/cocomo81.arff  R2 Score                   -1.02581        7   50
../datasets_2/cocomo81.arff  MAE                       655.823          7  100
../datasets_2/cocomo81.arff  Median Absolute Error     175.493          7  100
../datasets_2/cocomo81.arff  RMSE                     1247.78           7  100
../datasets_2/cocomo81.arff  R2 Score                   -2.02196        7  100
../datasets_2/cocomo81.arff  MAE                       689.811          7  150
../datasets_2/cocomo81.arff  Median Absolute Error     331.592          7  150
../datasets_2/cocomo81.arff  RMSE                     1183.93           7  150
../datasets_2/cocomo81.arff  R2 Score                   -1.72056        7  150
../datasets_2/cocomo81.arff  MAE                       603.608          7  200
../datasets_2/cocomo81.arff  Median Absolute Error     216.6            7  200
../datasets_2/cocomo81.arff  RMSE                     1082.55           7  200
../datasets_2/cocomo81.arff  R2 Score                   -1.27461        7  200
../datasets_2/cocomo81.arff  MAE                       588.934          7  250
../datasets_2/cocomo81.arff  Median Absolute Error     236.098          7  250
../datasets_2/cocomo81.arff  RMSE                     1054.9            7  250
../datasets_2/cocomo81.arff  R2 Score                   -1.15989        7  250
../datasets_2/cocomo81.arff  MAE                       601.337          7  300
../datasets_2/cocomo81.arff  Median Absolute Error     164.885          7  300
../datasets_2/cocomo81.arff  RMSE                     1124.8            7  300
../datasets_2/cocomo81.arff  R2 Score                   -1.4556         7  300
../datasets_2/cocomo81.arff  MAE                       601.049          8   50
../datasets_2/cocomo81.arff  Median Absolute Error     230.329          8   50
../datasets_2/cocomo81.arff  RMSE                     1125.99           8   50
../datasets_2/cocomo81.arff  R2 Score                   -1.46081        8   50
../datasets_2/cocomo81.arff  MAE                       586.952          8  100
../datasets_2/cocomo81.arff  Median Absolute Error     133.452          8  100
../datasets_2/cocomo81.arff  RMSE                     1173.68           8  100
../datasets_2/cocomo81.arff  R2 Score                   -1.67367        8  100
../datasets_2/cocomo81.arff  MAE                       652.013          8  150
../datasets_2/cocomo81.arff  Median Absolute Error     306.077          8  150
../datasets_2/cocomo81.arff  RMSE                     1154.22           8  150
../datasets_2/cocomo81.arff  R2 Score                   -1.58575        8  150
../datasets_2/cocomo81.arff  MAE                       614.491          8  200
../datasets_2/cocomo81.arff  Median Absolute Error     341.538          8  200
../datasets_2/cocomo81.arff  RMSE                      995.536          8  200
../datasets_2/cocomo81.arff  R2 Score                   -0.923637       8  200
../datasets_2/cocomo81.arff  MAE                       610.628          8  250
../datasets_2/cocomo81.arff  Median Absolute Error     174.768          8  250
../datasets_2/cocomo81.arff  RMSE                     1134.1            8  250
../datasets_2/cocomo81.arff  R2 Score                   -1.4964         8  250
../datasets_2/cocomo81.arff  MAE                       642.461          8  300
../datasets_2/cocomo81.arff  Median Absolute Error     271.844          8  300
../datasets_2/cocomo81.arff  RMSE                     1109.99           8  300
../datasets_2/cocomo81.arff  R2 Score                   -1.39139        8  300
../datasets_2/cocomo81.arff  MAE                       692.013          9   50
../datasets_2/cocomo81.arff  Median Absolute Error     234.427          9   50
../datasets_2/cocomo81.arff  RMSE                     1336.64           9   50
../datasets_2/cocomo81.arff  R2 Score                   -2.46769        9   50
../datasets_2/cocomo81.arff  MAE                       698.869          9  100
../datasets_2/cocomo81.arff  Median Absolute Error     359.422          9  100
../datasets_2/cocomo81.arff  RMSE                     1185.12           9  100
../datasets_2/cocomo81.arff  R2 Score                   -1.72607        9  100
../datasets_2/cocomo81.arff  MAE                       626.277          9  150
../datasets_2/cocomo81.arff  Median Absolute Error     133.904          9  150
../datasets_2/cocomo81.arff  RMSE                     1225.14           9  150
../datasets_2/cocomo81.arff  R2 Score                   -1.91327        9  150
../datasets_2/cocomo81.arff  MAE                       648.336          9  200
../datasets_2/cocomo81.arff  Median Absolute Error     313.875          9  200
../datasets_2/cocomo81.arff  RMSE                     1139.78           9  200
../datasets_2/cocomo81.arff  R2 Score                   -1.52148        9  200
../datasets_2/cocomo81.arff  MAE                       650.382          9  250
../datasets_2/cocomo81.arff  Median Absolute Error     247.782          9  250
../datasets_2/cocomo81.arff  RMSE                     1196.82           9  250
../datasets_2/cocomo81.arff  R2 Score                   -1.78013        9  250
../datasets_2/cocomo81.arff  MAE                       624.25           9  300
../datasets_2/cocomo81.arff  Median Absolute Error     250.111          9  300
../datasets_2/cocomo81.arff  RMSE                     1125.65           9  300
../datasets_2/cocomo81.arff  R2 Score                   -1.45931        9  300
../datasets_2/cocomo81.arff  MAE                       631.402         10   50
../datasets_2/cocomo81.arff  Median Absolute Error     174.068         10   50
../datasets_2/cocomo81.arff  RMSE                     1092.76          10   50
../datasets_2/cocomo81.arff  R2 Score                   -1.31772       10   50
../datasets_2/cocomo81.arff  MAE                       640.355         10  100
../datasets_2/cocomo81.arff  Median Absolute Error     265.048         10  100
../datasets_2/cocomo81.arff  RMSE                     1107.28          10  100
../datasets_2/cocomo81.arff  R2 Score                   -1.3797        10  100
../datasets_2/cocomo81.arff  MAE                       618.826         10  150
