Dataset                   Metric                    metric valor
datasets_2/albrecht.arff  Median Absolute Error      9.1
datasets_2/albrecht.arff  RMSE                      26.1655
datasets_2/albrecht.arff  R2 Score                   0.495304
datasets_2/albrecht.arff  MAE                       18.0967
datasets_2/albrecht.arff  Median Absolute Error      7.8
datasets_2/albrecht.arff  RMSE                      28.1102
datasets_2/albrecht.arff  R2 Score                   0.417496
datasets_2/albrecht.arff  MAE                       18.1733
datasets_2/albrecht.arff  Median Absolute Error      8.95
datasets_2/albrecht.arff  RMSE                      28.138
datasets_2/albrecht.arff  R2 Score                   0.416344
datasets_2/albrecht.arff  MAE                       18.94
datasets_2/albrecht.arff  Median Absolute Error      7.04286
datasets_2/albrecht.arff  RMSE                      29.9638
datasets_2/albrecht.arff  R2 Score                   0.33814
datasets_2/albrecht.arff  MAE                       19.1029
datasets_2/albrecht.arff  Median Absolute Error      7.85714
datasets_2/albrecht.arff  RMSE                      30.0043
datasets_2/albrecht.arff  R2 Score                   0.336351
datasets_2/albrecht.arff  MAE                       19.7125
datasets_2/albrecht.arff  Median Absolute Error      7.325
datasets_2/albrecht.arff  RMSE                      31.4948
datasets_2/albrecht.arff  R2 Score                   0.26878
datasets_2/albrecht.arff  MAE                       19.855
datasets_2/albrecht.arff  Median Absolute Error      8.0375
datasets_2/albrecht.arff  RMSE                      31.5295
datasets_2/albrecht.arff  R2 Score                   0.267166
datasets_2/albrecht.arff  MAE                       19.9267
datasets_2/albrecht.arff  Median Absolute Error      6.43333
datasets_2/albrecht.arff  RMSE                      32.2676
datasets_2/albrecht.arff  R2 Score                   0.232453
datasets_2/albrecht.arff  MAE                       20.1244
datasets_2/albrecht.arff  Median Absolute Error      7.42222
datasets_2/albrecht.arff  RMSE                      32.31
datasets_2/albrecht.arff  R2 Score                   0.230433
datasets_2/kemerer.arff   MAE                       75.2333
datasets_2/kemerer.arff   Median Absolute Error     25.6333
datasets_2/kemerer.arff   RMSE                     111.549
datasets_2/kemerer.arff   R2 Score                  -0.367673
datasets_2/kemerer.arff   MAE                       57.4556
datasets_2/kemerer.arff   Median Absolute Error     25.6333
datasets_2/kemerer.arff   RMSE                      81.1762
datasets_2/kemerer.arff   R2 Score                   0.275719
datasets_2/kemerer.arff   MAE                       73.1667
datasets_2/kemerer.arff   Median Absolute Error     51.325
datasets_2/kemerer.arff   RMSE                      93.8294
datasets_2/kemerer.arff   R2 Score                   0.0323291
datasets_2/kemerer.arff   MAE                       73.1667
datasets_2/kemerer.arff   Median Absolute Error     51.325
datasets_2/kemerer.arff   RMSE                      93.8294
datasets_2/kemerer.arff   R2 Score                   0.0323291
datasets_2/kemerer.arff   MAE                       85.4533
datasets_2/kemerer.arff   Median Absolute Error     78.82
datasets_2/kemerer.arff   RMSE                      93.2294
datasets_2/kemerer.arff   R2 Score                   0.0446641
datasets_2/kemerer.arff   MAE                       85.4533
datasets_2/kemerer.arff   Median Absolute Error     78.82
datasets_2/kemerer.arff   RMSE                      93.2294
datasets_2/kemerer.arff   R2 Score                   0.0446641
datasets_2/kemerer.arff   MAE                       72.6561
datasets_2/kemerer.arff   Median Absolute Error     75.7517
datasets_2/kemerer.arff   RMSE                      77.351
datasets_2/kemerer.arff   R2 Score                   0.342369
datasets_2/kemerer.arff   MAE                       82.6172
datasets_2/kemerer.arff   Median Absolute Error     75.7517
datasets_2/kemerer.arff   RMSE                      91.3389
datasets_2/kemerer.arff   R2 Score                   0.0830157
datasets_2/kemerer.arff   MAE                       60.1862
datasets_2/kemerer.arff   Median Absolute Error     40.3871
datasets_2/kemerer.arff   RMSE                      68.8545
datasets_2/kemerer.arff   R2 Score                   0.478908
datasets_2/kemerer.arff   MAE                       63.0624
datasets_2/kemerer.arff   Median Absolute Error     41.5143
datasets_2/kemerer.arff   RMSE                      70.3912
datasets_2/kemerer.arff   R2 Score                   0.455388
datasets_2/kemerer.arff   MAE                       61.0504
datasets_2/kemerer.arff   Median Absolute Error     36.0625
datasets_2/kemerer.arff   RMSE                      72.1036
datasets_2/kemerer.arff   R2 Score                   0.42857
datasets_2/kemerer.arff   MAE                       61.0504
datasets_2/kemerer.arff   Median Absolute Error     36.0625
datasets_2/kemerer.arff   RMSE                      72.1036
datasets_2/kemerer.arff   R2 Score                   0.42857
datasets_2/kemerer.arff   MAE                       64.5522
datasets_2/kemerer.arff   Median Absolute Error     51.4889
datasets_2/kemerer.arff   RMSE                      78.7546
datasets_2/kemerer.arff   R2 Score                   0.318288
datasets_2/kemerer.arff   MAE                       64.5522
datasets_2/kemerer.arff   Median Absolute Error     51.4889
datasets_2/kemerer.arff   RMSE                      78.7546
datasets_2/kemerer.arff   R2 Score                   0.318288
datasets_2/cocomo81.arff  MAE                      652.923
datasets_2/cocomo81.arff  Median Absolute Error     77.3333
datasets_2/cocomo81.arff  RMSE                    1202.48
datasets_2/cocomo81.arff  R2 Score                   0.521946
datasets_2/cocomo81.arff  MAE                      689.282
datasets_2/cocomo81.arff  Median Absolute Error    204
datasets_2/cocomo81.arff  RMSE                    1207.6
datasets_2/cocomo81.arff  R2 Score                   0.517862
datasets_2/cocomo81.arff  MAE                      613.783
datasets_2/cocomo81.arff  Median Absolute Error    152.5
datasets_2/cocomo81.arff  RMSE                    1082.67
datasets_2/cocomo81.arff  R2 Score                   0.612463
datasets_2/cocomo81.arff  MAE                      628.802
datasets_2/cocomo81.arff  Median Absolute Error    246
datasets_2/cocomo81.arff  RMSE                    1086.44
datasets_2/cocomo81.arff  R2 Score                   0.609754
datasets_2/cocomo81.arff  MAE                      588.637
datasets_2/cocomo81.arff  Median Absolute Error    227
datasets_2/cocomo81.arff  RMSE                    1106.71
datasets_2/cocomo81.arff  R2 Score                   0.595061
datasets_2/cocomo81.arff  MAE                      587.222
datasets_2/cocomo81.arff  Median Absolute Error    227
datasets_2/cocomo81.arff  RMSE                    1106.68
datasets_2/cocomo81.arff  R2 Score                   0.595079
datasets_2/cocomo81.arff  MAE                      575.976
datasets_2/cocomo81.arff  Median Absolute Error    259.833
datasets_2/cocomo81.arff  RMSE                    1121.34
datasets_2/cocomo81.arff  R2 Score                   0.584285
datasets_2/cocomo81.arff  MAE                      580.117
datasets_2/cocomo81.arff  Median Absolute Error    259.833
datasets_2/cocomo81.arff  RMSE                    1121.86
datasets_2/cocomo81.arff  R2 Score                   0.583899
datasets_2/cocomo81.arff  MAE                      556.657
datasets_2/cocomo81.arff  Median Absolute Error    236
datasets_2/cocomo81.arff  RMSE                    1179.5
datasets_2/cocomo81.arff  R2 Score                   0.540042
datasets_2/cocomo81.arff  MAE                      556.998
datasets_2/cocomo81.arff  Median Absolute Error    229.429
datasets_2/cocomo81.arff  RMSE                    1179.41
datasets_2/cocomo81.arff  R2 Score                   0.540114
datasets_2/cocomo81.arff  MAE                      575.832
datasets_2/cocomo81.arff  Median Absolute Error    286.25
datasets_2/cocomo81.arff  RMSE                    1230.89
datasets_2/cocomo81.arff  R2 Score                   0.499085
datasets_2/cocomo81.arff  MAE                      575.582
datasets_2/cocomo81.arff  Median Absolute Error    286.25
datasets_2/cocomo81.arff  RMSE                    1230.66
datasets_2/cocomo81.arff  R2 Score                   0.499274
datasets_2/cocomo81.arff  MAE                      594.507
datasets_2/cocomo81.arff  Median Absolute Error    273.444
datasets_2/cocomo81.arff  RMSE                    1275.29
datasets_2/cocomo81.arff  R2 Score                   0.462302
datasets_2/cocomo81.arff  MAE                      592.096
datasets_2/cocomo81.arff  Median Absolute Error    273.444
datasets_2/cocomo81.arff  RMSE                    1274.13
datasets_2/cocomo81.arff  R2 Score                   0.463277
datasets_2/china.arff     MAE                      454.17
datasets_2/china.arff     Median Absolute Error    123.333
datasets_2/china.arff     RMSE                    1014.96
datasets_2/china.arff     R2 Score                   0.974925
datasets_2/china.arff     MAE                      434.603
datasets_2/china.arff     Median Absolute Error    127.5
datasets_2/china.arff     RMSE                     944.387
datasets_2/china.arff     R2 Score                   0.978291
datasets_2/china.arff     MAE                      448.688
datasets_2/china.arff     Median Absolute Error    127.375
datasets_2/china.arff     RMSE                    1016.76
datasets_2/china.arff     R2 Score                   0.974836
datasets_2/china.arff     MAE                      420.5
datasets_2/china.arff     Median Absolute Error    111.875
datasets_2/china.arff     RMSE                     912.452
datasets_2/china.arff     R2 Score                   0.979734
datasets_2/china.arff     MAE                      390.218
datasets_2/china.arff     Median Absolute Error    111.8
datasets_2/china.arff     RMSE                     856.598
datasets_2/china.arff     R2 Score                   0.98214
datasets_2/china.arff     MAE                      404.258
datasets_2/china.arff     Median Absolute Error    120.6
datasets_2/china.arff     RMSE                     865.021
datasets_2/china.arff     R2 Score                   0.981787
datasets_2/china.arff     MAE                      414.892
datasets_2/china.arff     Median Absolute Error    111.417
datasets_2/china.arff     RMSE                     941.693
datasets_2/china.arff     R2 Score                   0.978415
datasets_2/china.arff     MAE                      380.088
datasets_2/china.arff     Median Absolute Error    113.667
datasets_2/china.arff     RMSE                     841.954
datasets_2/china.arff     R2 Score                   0.982745
datasets_2/china.arff     MAE                      409.074
datasets_2/china.arff     Median Absolute Error    107
datasets_2/china.arff     RMSE                    1007.35
datasets_2/china.arff     R2 Score                   0.9753
datasets_2/china.arff     MAE                      405.636
datasets_2/china.arff     Median Absolute Error    119.071
datasets_2/china.arff     RMSE                     942.513
datasets_2/china.arff     R2 Score                   0.978377
datasets_2/china.arff     MAE                      392.556
datasets_2/china.arff     Median Absolute Error    100.438
datasets_2/china.arff     RMSE                    1001.31
